Department,ATC5,Order_number,Order_name,Strength,Type_of_Medicine,Package_size,Cost,Number_of_Packages,Cost_w1,Number_of_Packages_w1,Cost_w2,Number_of_Packages_w2,Cost_w3,Number_of_Packages_w3,Cost_w4,Number_of_Packages_w4,Cost_w5,Number_of_Packages_w5,Cost_w6,Number_of_Packages_w6,Cost_w7,Number_of_Packages_w7,Cost_w8,Number_of_Packages_w8,Cost_w9,Number_of_Packages_w9,Cost_w10,Number_of_Packages_w10,Cost_w11,Number_of_Packages_w11,Cost_w12,Number_of_Packages_w12,Cost_w13,Number_of_Packages_w13,Cost_w14,Number_of_Packages_w14,Cost_w15,Number_of_Packages_w15,Cost_w16,Number_of_Packages_w16,Cost_w17,Number_of_Packages_w17,Cost_w18,Number_of_Packages_w18,Cost_w19,Number_of_Packages_w19,Cost_w20,Number_of_Packages_w20,Cost_w21,Number_of_Packages_w21,Cost_w22,Number_of_Packages_w22,Cost_w23,Number_of_Packages_w23,Cost_w24,Number_of_Packages_w24,Cost_w25,Number_of_Packages_w25,Cost_w26,Number_of_Packages_w26,Cost_w27,Number_of_Packages_w27,Cost_w28,Number_of_Packages_w28,Cost_w29,Number_of_Packages_w29,Cost_w30,Number_of_Packages_w30,Cost_w31,Number_of_Packages_w31,Cost_w32,Number_of_Packages_w32,Cost_w33,Number_of_Packages_w33,Cost_w34,Number_of_Packages_w34,Cost_w35,Number_of_Packages_w35,Cost_w36,Number_of_Packages_w36,Cost_w37,Number_of_Packages_w37,Cost_w38,Number_of_Packages_w38,Cost_w39,Number_of_Packages_w39,Cost_w40,Number_of_Packages_w40,Cost_w41,Number_of_Packages_w41,Cost_w42,Number_of_Packages_w42,Cost_w43,Number_of_Packages_w43,Cost_w44,Number_of_Packages_w44,Cost_w45,Number_of_Packages_w45,Cost_w46,Number_of_Packages_w46,Cost_w47,Number_of_Packages_w47,Cost_w48,Number_of_Packages_w48,Cost_w49,Number_of_Packages_w49,Cost_w50,Number_of_Packages_w50,Cost_w51,Number_of_Packages_w51,Cost_w52,Number_of_Packages_w52,Portionsize,Quantity,Adm_way,Strength_measure,Key,Units
"U, Department of Orthopedic Surgery",N02AA05,588435,Reltebon Depot,5,depottabletter,28 stk. (blister),1180.64,50.0,,,,,132.0,3.0,,,88.0,2.0,,,82.0,2.0,82.0,2.0,,,,,164.0,4.0,106.11,3.0,,,,,,,,,,,39.8,2.0,59.7,3.0,,,19.9,1.0,,,29.5,2.0,44.25,3.0,,,,,24.0,2.0,,,,,,,,,10.24,1.0,20.48,2.0,,,,,,,,,,,32.96,4.0,,,,,,,21.6,2.0,21.6,2.0,,,,,202.5,10.0,,,,,,,,,,,0.0,28.0,OR,MG,"['N02AA05', '5', 'MG', 'OR']",1400.0
"U, Department of Orthopedic Surgery",N03AG01,188631,Orfiril,60,oral opløsning,250 ml,118.16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.08,1.0,,,,,,,,,,,,,,,,,,,,,59.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,1.0,OR,MGM,"['N03AG01', '60', 'MGM', 'OR']",2.0
"U, Department of Orthopedic Surgery",N03AX09,411322,Lamictal,25,tabletter,56 stk. (blister),13.94,2.0,,,6.97,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX09', '25', 'MG', 'OR']",112.0
"U, Department of Orthopedic Surgery",N03AX16,35067,Lyribastad,25,"kapsler, hårde",56 stk. (blister),43.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,1.0,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX16', '25', 'MG', 'OR']",168.0
"U, Department of Orthopedic Surgery",N03AX16,100807,Pregabalin Krka,25,"kapsler, hårde",56 stk. (blister),17.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX16', '25', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N03AX16,127710,Lyribastad,75,"kapsler, hårde",56 stk. (blister),364.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,,,,,,,,,,,,,,,,,,,28.0,1.0,,,,,,,56.0,2.0,,,56.0,2.0,84.0,3.0,,,,,,,,,,,56.0,2.0,,,,,56.0,2.0,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX16', '75', 'MG', 'OR']",728.0
"U, Department of Orthopedic Surgery",N03AX16,410915,Lyribastad,150,"kapsler, hårde",56 stk. (blister),28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX16', '150', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N03AX16,449485,Pregabalin Krka,75,"kapsler, hårde",56 stk. (blister),90.0,3.0,,,,,,,,,,,60.0,2.0,,,,,,,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N03AX16', '75', 'MG', 'OR']",168.0
"U, Department of Orthopedic Surgery",N04BC05,112437,Pramipexol 1A Farma,"0,18",tabletter,100 stk. (blister),33.0,1.0,,,,,,,,,,,,,,,,,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N04BC05', '0,18', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N04BC05,379342,Glepark,"0,35",tabletter,100 stk. (blister),49.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,,,0.0,100.0,OR,MG,"['N04BC05', '0,35', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N04BC05,453341,Oprymea,"0,52",depottabletter,10 stk. (blister) (2care4),179.16,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.72,1.0,,,119.44,2.0,,,,,,,,,,,,,,,,,,,0.0,10.0,OR,MG,"['N04BC05', '0,52', 'MG', 'OR']",30.0
"U, Department of Orthopedic Surgery",N05AD01,146563,Serenase,5,tabletter,100 stk.,55.32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05AD01', '5', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05AD01,519033,Serenase,5,"inj.væske, opløsning",5 amp. a 1 ml,396.0,15.0,,,,,52.8,2.0,,,,,,,,,,,,,52.8,2.0,,,,,,,,,,,,,26.4,1.0,,,,,,,,,,,52.8,2.0,,,,,,,26.4,1.0,,,,,,,,,,,,,,,,,,,52.8,2.0,,,,,,,,,,,79.2,3.0,,,,,,,,,,,,,,,,,52.8,2.0,1.0,5.0,IM,MGM,"['N05AD01', '5', 'MGM', 'IM']",75.0
"U, Department of Orthopedic Surgery",N05AD08,27271,Dehydrobenzperidol,"2,5","inj.væske, opløsning",10 x 1 ml,-320.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,1.0,,,,,,,,,,,,,,,,,,,-640.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,IV,MGM,"['N05AD08', '2,5', 'MGM', 'IV']",-10.0
"U, Department of Orthopedic Surgery",N05AD08,872263,Droperidol (ls),"2,5","inj.væske, opløsning",10 x 1 ml,1200.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,IV,MGM,"['N05AD08', '2,5', 'MGM', 'IV']",40.0
"U, Department of Orthopedic Surgery",N05AE04,543161,Ziprasidon Stada,20,"kapsler, hårde",56 stk. (blister),189.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N05AE04', '20', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N05AF05,545814,Cisordinol,2,filmovertrukne tabl.,100 stk.,36.18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18,1.0,,,0.0,100.0,OR,MG,"['N05AF05', '2', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05AH02,425005,Clozapin Hexal,25,tabletter,100 stk. (blister),100.03,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,1.0,,,50.04,1.0,,,,,0.0,100.0,OR,MG,"['N05AH02', '25', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N05AH03,110758,Zyprexa,10,"pulv.t.inj.væske,opl",1 stk. (2care4),670.62,8.0,,,,,,,,,,,,,,,,,,,131.7,2.0,,,,,,,,,,,,,,,538.92,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,OR,MG,"['N05AH03', '10', 'MG', 'OR']",8.0
"U, Department of Orthopedic Surgery",N05AH03,114985,Zalasta,10,tabletter,56 stk. (blister),23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N05AH03', '10', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N05AH03,135270,Olanzapin Stada,10,filmovertrukne tabl.,56 stk. (blister),29.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N05AH03', '10', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N05AH03,199504,Olanzapin Stada,5,filmovertrukne tabl.,28 stk. (blister),40.02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1.0,,,,,3.6,1.0,,,,,10.94,1.0,,,21.88,2.0,,,0.0,28.0,OR,MG,"['N05AH03', '5', 'MG', 'OR']",140.0
"U, Department of Orthopedic Surgery",N05AH04,112704,Quetiapin KRKA,25,filmovertrukne tabl.,100 stk. (blister),12.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,1.0,,,0.0,100.0,OR,MG,"['N05AH04', '25', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05AH04,178991,Quetiapin Medical Valley,50,depottabletter,100 stk. (blister),36.98,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.98,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05AH04', '50', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05AN01,143800,Litarex,6,depottabletter,100 stk.,221.51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MMO,"['N05AN01', '6', 'MMO', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05AX08,76628,Risperidon Krka,"0,5",filmovertrukne tabl.,60 stk. (blister),17.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,OR,MG,"['N05AX08', '0,5', 'MG', 'OR']",60.0
"U, Department of Orthopedic Surgery",N05AX12,52737,Aripiprazol Krka,5,tabletter,56 stk. (blister),11.21,1.0,,,,,,,,,,,,,11.21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,OR,MG,"['N05AX12', '5', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N05BA01,110999,Hexalid,5,tabletter,100 stk.,16.64,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.64,1.0,,,0.0,100.0,OR,MG,"['N05BA01', '5', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05BA02,570042,Klopoxid Takeda,25,filmovertrukne tabl.,50 Stk.,292.52,4.0,,,,,,,,,74.57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.69,1.0,,,,,,,,,,,72.69,1.0,,,,,,,,,,,,,,,,,,,0.0,50.0,OR,MG,"['N05BA02', '25', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N05BA04,130849,Oxapax,15,tabletter,50 Stk.,216.93,6.0,,,,,,,,,,,,,36.29,1.0,,,,,,,36.2,1.0,,,,,,,,,,,36.19,1.0,,,,,,,,,,,,,,,36.11,1.0,,,36.11,1.0,,,,,,,36.03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,OR,MG,"['N05BA04', '15', 'MG', 'OR']",300.0
"U, Department of Orthopedic Surgery",N05BA04,131342,Oxapax,15,tabletter,100 stk.,55.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9,2.0,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05BA04', '15', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N05BA06,97599,Temesta,1,tabletter,100 stk. (blister),70.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05BA06', '1', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N05BA06,389050,Temesta,1,tabletter,100 stk. (blister),180.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,1.0,,,,,,,0.0,100.0,OR,MG,"['N05BA06', '1', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05BA09,539965,Frisium,10,tabletter,50 stk. (blister),97.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,OR,MG,"['N05BA09', '10', 'MG', 'OR']",50.0
"U, Department of Orthopedic Surgery",N05BA12,425639,Alprox,"0,5",tabletter,100 stk.,98.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05BA12', '0,5', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05BB01,562997,Hydroxyzine Orifarm,25,filmovertrukne tabl.,100 stk. (blister),47.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05BB01', '25', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05CD08,2085,Midazolam Hameln,5,"inj.-/inf.vsk.,opl.",10 x 1 ml,15.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,IMIVPR,MGM,"['N05CD08', '5', 'MGM', 'IMIVPR']",10.0
"U, Department of Orthopedic Surgery",N05CF01,107839,Imozop,"7,5",filmovertrukne tabl.,100 stk. (blister),171.88,9.0,,,,,,,,,,,,,,,,,,,,,29.33,1.0,,,,,,,35.9,2.0,,,,,,,,,,,17.95,1.0,,,,,,,,,,,,,,,,,,,35.9,2.0,,,,,,,,,,,17.95,1.0,,,,,,,,,,,17.95,1.0,,,,,16.9,1.0,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05CF01', '7,5', 'MG', 'OR']",900.0
"U, Department of Orthopedic Surgery",N05CF02,101012,Zolpidem Aurobindo,10,filmovertrukne tabl.,100 stk.,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N05CF02', '10', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N05CH01,176616,Circadin,2,depottabletter,30 stk. (blister),436.4,4.0,,,,,,,,,,,,,,,,,,,134.0,1.0,,,,,,,,,,,,,201.74,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.66,1.0,,,,,,,,,,,,,,,,,,,0.0,30.0,OR,MG,"['N05CH01', '2', 'MG', 'OR']",120.0
"U, Department of Orthopedic Surgery",N05CH01,556539,Melatonin Orifarm,3,filmovertrukne tabl.,30 stk.,336.52,8.0,,,,,,,,,,,63.15,1.0,,,,,,,,,,,63.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.98,1.0,,,34.98,1.0,,,,,,,,,,,,,,,35.04,1.0,,,,,35.04,1.0,,,,,35.09,1.0,,,,,,,,,,,,,,,,,35.09,1.0,0.0,30.0,OR,MG,"['N05CH01', '3', 'MG', 'OR']",240.0
"U, Department of Orthopedic Surgery",N05AA02,870989,Nozinan (ls),25,tabletter,20 stk.,977.52,4.0,,,,,,,,,,,,,,,,,244.38,1.0,,,244.38,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,OR,MG,"['N05AA02', '25', 'MG', 'OR']",80.0
"U, Department of Orthopedic Surgery",N06AB04,79969,Citalopram Teva,20,filmovertrukne tabl.,100 stk. (blister),14.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N06AB04', '20', 'MG', 'OR']",100.0
"U, Department of Orthopedic Surgery",N06AB04,165689,Citalopram Stada,20,filmovertrukne tabl.,100 stk. (blister),29.99,2.0,,,,,,,,,,,15.76,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N06AB04', '20', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N06AB05,391578,Paroxetin HEXAL,20,filmovertrukne tabl.,100 stk. (blister),99.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25,1.0,,,,,,,,,,,,,72.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N06AB05', '20', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N06AB06,436025,Sertralin Hexal,50,filmovertrukne tabl.,100 stk. (blister),49.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95,1.0,,,,,,,,,,,15.95,1.0,,,,,,,,,,,,,,,,,,,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N06AB06', '50', 'MG', 'OR']",300.0
"U, Department of Orthopedic Surgery",N06AB06,579066,Sertralin Accord,50,filmovertrukne tabl.,100 stk. (blister),83.95,2.0,,,,,,,,,,,58.5,1.0,,,,,,,25.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,OR,MG,"['N06AB06', '50', 'MG', 'OR']",200.0
"U, Department of Orthopedic Surgery",N06AX11,542853,Combar,15,filmovertrukne tabl.,120 stk. (blister),27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120.0,OR,MG,"['N06AX11', '15', 'MG', 'OR']",120.0
"U, Department of Orthopedic Surgery",N06AX16,422382,Venlafaxin Orion,"37,5","depotkapsler, hårde",28 stk. (blister),17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,OR,MG,"['N06AX16', '37,5', 'MG', 'OR']",28.0
"U, Department of Orthopedic Surgery",N06AX16,555916,Venlafaxin Orion,150,"depotkapsler, hårde",98 stk. (blister),136.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.0,,,,,,,,,,,,,,,0.0,98.0,OR,MG,"['N06AX16', '150', 'MG', 'OR']",196.0
"U, Department of Orthopedic Surgery",N06AX16,573732,Venlafaxin Krka,75,"depotkapsler, hårde",112 stk. (blister),146.0,3.0,,,,,,,,,,,,,,,,,,,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.0,,,,,,,,,,,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112.0,OR,MG,"['N06AX16', '75', 'MG', 'OR']",336.0
"U, Department of Orthopedic Surgery",N06AX21,151832,Duloxetin Stada,60,"enterokapsler, hårde",98 stk. (blister),63.4,1.0,,,,,,,,,,,,,,,,,,,,,,,63.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98.0,OR,MG,"['N06AX21', '60', 'MG', 'OR']",98.0
"U, Department of Orthopedic Surgery",N06AX21,576913,Duloxetin Hexal,30,"enterokapsler, hårde",28 stk. (blister),41.5,2.0,,,,,,,16.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,OR,MG,"['N06AX21', '30', 'MG', 'OR']",56.0
"U, Department of Orthopedic Surgery",N06AX26,381956,Brintellix,10,filmovertrukne tabl.,28 stk. (blister) (Orifarm),182.29,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.29,1.0,,,0.0,28.0,OR,MG,"['N06AX26', '10', 'MG', 'OR']",28.0
"U, Department of Orthopedic Surgery",N06BA04,383327,Methylphenidat Alternova,20,tabletter,30 stk. (blister),34.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,OR,MG,"['N06BA04', '20', 'MG', 'OR']",30.0
"U, Department of Orthopedic Surgery",N06BA04,411616,Methylphenidate Sandoz,36,depottabletter,30 stk.,64.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,OR,MG,"['N06BA04', '36', 'MG', 'OR']",30.0
"U, Department of Orthopedic Surgery",N06BA04,470148,Methylphenidate Sandoz,54,depottabletter,30 stk.,90.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,OR,MG,"['N06BA04', '54', 'MG', 'OR']",30.0
"U, Department of Orthopedic Surgery",N06DA02,475595,Donepezil Sandoz,5,filmovertrukne tabl.,30 stk. (blister),93.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,OR,MG,"['N06DA02', '5', 'MG', 'OR']",30.0
