1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;B05XC**;191254;Soluvit;_;pulver til inf.væske;10 x 1 htgl.;148,64;10;1;;;;;;;148,64;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C01CA24;183660;Jext;300 mikrogram;inj.væske, opl., pen;1 stk.;259,72;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;259,72;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C01CA24;744425;Adrenalin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;152;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152;20;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C01DA02;526624;Nitrolingual;0,4 mg/dosis;sublingualspray;200 doser;52,41;32;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,41;32;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C05AA01;165019;Proctosedyl;_;rektalsalve;Tube a 30 g;132,15;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132,15;10;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C07AB02;182416;Metoprololsuccinat Hexal;50 mg;depottabletter;100 stk.;16,6;33,33;1;;;;;;;;;;;;;;;;;;;;;;16,6;33,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C09AA02;408642;Enalapril Sandoz;5 mg;tabletter;125 stk.;34,75;62,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34,75;62,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C10AA01;58541;Simvastatin Sandoz;20 mg;filmovertrukne tabl.;120 stk.;9,15;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,15;80;1
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;C10AA01;506895;Simvastatin Sandoz;20 mg;filmovertrukne tabl.;100 stk. (blister);10,5;66,67;1;;;;;;;;;;;;;;;;;;;;;;;;;10,5;66,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D02AB**;201617;Zink;10%;salve;30 ml;70,23;0;3;;;;;;;;;;;;;46,82;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,41;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D02AC**;720319;Vaselin;_;salve;55 ml;19,05;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,05;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D03AX03;210119;Panthenol Faaborg;_;salve;25 ml;709,03;0;49;;;;;;;;;;;;;;;;;;;289,4;0;20;;;;;;;;;;;;;289,4;0;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,94;0;2;;;;28,94;0;2;;;;;;;14,47;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,94;0;2;;;;;;;;;;;;;28,94;0;2
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D03AA**;720777;Levertran Løhr vaselin;25%;salve;55 ml;53,06;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,06;0;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D07AB02;400422;Locoid;0,10%;creme;30 g;85,86;90;3;;;;;;;;;;57,24;60;2;;;;;;;;;;;;;;;;;;;;;;28,62;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;D07CA01;54262;Hydrocortison med Terramycin;10 + 30 mg/g;salve;15 g;438,35;105;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;329,3;75;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,57;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,48;15;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;H02AB02;517803;Dexavit;4 mg/ml;inj.-/inf.vsk.,opl.;3 x 1 ml;26,53;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,53;8;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;H02AB04;533979;Solu-Medrol lactosefri;40 mg;pulv.og sol.t.inj.op;1 to-delt htgl.+solv. u/kons.;181,76;16;8;;;;;;;;;;;;;;;;;;;;;;181,76;16;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;H02AB09;161117;Solu-cortef;100 mg;pulv.og sol.t.inj.op;5 to-delte htgl. + solvens;140,85;16,67;1;140,85;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;H02AB09;454378;Solu-cortef;100 mg;pulv.og sol.t.inj.op;5 to-delte htgl.+solv. u/kons.;139,45;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139,45;16,67;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;H03AA01;74702;Eltroxin;50 mikrogram;tabletter;100 stk.;30;33,33;1;30;33,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CA01;111845;Ampicillin STADA;2 g;pulv.t.inj.væske,opl;1 stk.;336,96;2,66;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336,96;2,66;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CE01;505503;Benzylpenicillin Panpharma;0,6 g;pul.t.inj.+inf.,opl.;10 x 0,6 g (1 mill. IE);54,44;1,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,44;1,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CE01;546838;Benzylpenicillin Panpharma;1,2 g;pul.t.inj.+inf.,opl.;10 x 1,2 g (2 mill. IE);136,36;6,67;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,18;3,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,18;3,33;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CE02;87653;Pancillin;1 Mill. IE;filmovertrukne tabl.;100 stk. (blister);52;33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CF01;43175;Dicloxacillin Alternova;500 mg;kapsler, hårde;100 stk.;212,9;50;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;126,52;25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86,38;25;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CF02;551489;Cloxacillin Macure;1 g;pul.t.inj.+inf.,opl.;10 x 1 g;350;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CR02;474783;Bioclavid;500 mg + 125 mg;filmovertrukne tabl.;30 stk. (blister);20,1;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20,1;10;1;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CR02;553311;Amoxicillin/clavulansyre Auro;500 mg+125 mg;filmovertrukne tabl.;30 stk. (blister);214;100;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;214;100;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01CR05;513935;Piperacil/Tazobact Fres. Kabi;4+0,5 g;pulv.t.inf.væske,opl;10 stk.;2.510,90;40;14;;;;;;;;;;;;;;;;;;;;;;717,4;11,43;4;;;;;;;1.793,50;28,57;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01DC02;79142;Cefuroxim Fresenius Kabi;1500 mg;pul.t.inj.+inf.,opl.;10 x 1,5 g;1.124,55;105;21;;;;;;;;;;267,75;25;5;;;;;;;;;;321,3;30;6;;;;;;;535,5;50;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01DC02;133174;Cefuroxim Stragen;750 mg;pul.t.inj.+inf.,opl.;10 stk.;40,2;2,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,2;2,5;1;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01DC02;444892;Cefuroxim Stragen;1500 mg;pul.t.inj.+inf.,opl.;10 stk.;55,47;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,47;5;1;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01FA09;66825;Clarithromycin Hexal;500 mg;filmovertrukne tabl.;20 stk. (blister);51,86;40;2;51,86;40;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01FA10;23767;Azithromycin Sandoz;500 mg;filmovertrukne tabl.;3 stk. (blister);48;20;4;;;;;;;;;;48;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01FF01;459420;Dalacin;150 mg/ml;inj.væske, opløsning;4 ml;864,72;7,99;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864,72;7,99;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01MA02;449510;Ciprofloxacin Fresenius Kabi;2 mg/ml;inf.væske, opløsning;10 x 200 ml (KabiPac);66,07;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,07;5;1;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01XA01;144309;Bactocin;500 mg;pulv.t.inf.væske,opl;5 stk.;156,14;2,5;2;;;;;;;;;;;;;;;;;;;156,14;2,5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J01XD01;193605;Metronidazol Baxter Viaflo;5 mg/ml;inf.væske, opløsning;60 x 100 ml;745,2;80;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745,2;80;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;J07AL02;552928;Prevenar 13;_;inj.væske,suspension;0,5 ml (Orifarm);403,85;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;403,85;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;M01AB05;1959;Diclodan;100 mg;suppositorier;50 stk. (blister);260;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;260;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;M01AE01;27363;Ibumetin;400 mg;filmovertrukne tabl.;250 stk.;102,7;166,67;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102,7;166,67;2;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;M01AH01;189454;Celecoxib Stada;200 mg;kapsler, hårde;100 stk. (blister);302,4;600;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151,2;300;3;151,2;300;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N01BB02;437249;Xylocaine;10 mg/dosis;kutanspray, opløsn.;50 ml;282,53;1.500,00;3;;;;;;;;;;;;;;;;;;;188,38;1.000,00;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,15;500;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N01BB02;720191;Lidocain viskøs m lakridssmag;20 mg/ml;oral gel;100 ml;1.083,12;0;24;;;;;;;;;;361,04;0;8;;;;;;;;;;;;;225,65;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225,65;0;5;;;;45,13;0;1;;;;225,65;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N01BB20;558386;Emla;25+25 mg;medicinsk plaster;20 stk.;269,52;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;269,52;20;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N01BB52;720202;Lidokain-adrenalin til lokal-;20 + 6,7 mg/ml;kutanopløsning;30 ml;762;0;6;;;;;;;;;;;;;;;;381;0;3;;;;;;;381;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N01BB52;742478;Lidokain-adrenalin SAD;20 mg/5 mikrog/ml;injektionsvæske;5 ml amp x10;605,92;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454,44;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151,48;5;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02AX02;399510;Tradolan;50 mg;filmovertrukne tabl.;100 stk. (blister);87,04;33,33;2;;;;;;;;;;;;;;;;;;;;;;;;;18,04;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02BE01;64318;Paracetamol Orifarm;500 mg;filmovertrukne tabl.;300 stk.;22,54;50;1;;;;;;;;;;;;;22,54;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02BE01;83644;Panodil;500 mg;filmovertrukne tabl.;300 stk.;51,72;100;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,02;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,7;50;1;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02BE01;87612;Paracetamol B. Braun;10 mg/ml;inf.væske, opløsning;10 x 100 ml;141,05;13,33;4;;;;;;;34,37;3,33;1;106,68;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02BE01;433126;Panodil Brus;500 mg;brusetabletter;20 stk. (blister);45,57;10;3;;;;;;;;;;;;;;;;;;;;;;;;;45,57;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22615-A2261512 Seng F;226151205 ØreNæseHals/TMK  senge 7055F1;N02BE01;871970;Paracetamol (ls);10 mg/ml;inf.væske, opløsning;20 x 100 ml;497,84;23,33;7;;;;;;;;;;;;;;;;;;;;;;142,24;6,67;2;;;;;;;;;;355,6;16,67;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
